id,Address,Latitude,Longitude,Location 
26866,3541 NE 89TH ST,47.69291672,-122.28886285,"(47.69291672, -122.28886285)"
26867,601 N 34TH ST,47.64942787,-122.35025575,"(47.64942787, -122.35025575)"
26868,3420 FREMONT AVE N,47.65021009,-122.34960566,"(47.65021009, -122.34960566)"
26869,1135 S WEBSTER ST,47.53493219,-122.31789882,"(47.53493219, -122.31789882)"
26870,9474 OLSON PL SW,47.51780817,-122.33889814,"(47.51780817, -122.33889814)"
26871,8550 FAUNTLEE CREST SW,47.52712226,-122.38601571,"(47.52712226, -122.38601571)"
26872,521 LAKESIDE AVE S,47.59725491,-122.28753998,"(47.59725491, -122.28753998)"
26873,14359 15TH AVE NE,47.73370333,-122.31309596,"(47.73370333, -122.31309596)"
26874,1414 12TH AVE,47.61343565,-122.31642934,"(47.61343565, -122.31642934)"
26875,3950 S JUNEAU ST,47.54986202,-122.28129478,"(47.54986202, -122.28129478)"
26876,4206 GREENWOOD AVE N,47.65805134,-122.35515987,"(47.65805134, -122.35515987)"
26877,14040 AURORA AVE N,47.73169961,-122.34464496,"(47.73169961, -122.34464496)"
26878,1158 NW 58TH ST,47.67108327,-122.37326681,"(47.67108327, -122.37326681)"
26879,1527 15TH AVE,47.61506655,-122.31316377,"(47.61506655, -122.31316377)"
26880,5112 45TH AVE NE,47.66644901,-122.27911458,"(47.66644901, -122.27911458)"
26881,6521 ROOSEVELT WAY NE,47.67630097,-122.31757848,"(47.67630097, -122.31757848)"
26882,6000 6TH AVE S,47.5486825,-122.32551214,"(47.5486825, -122.32551214)"
26883,2227 E TERRACE ST,47.60487269,-122.30297232,"(47.60487269, -122.30297232)"
26884,101 BROADWAY E,47.61891925,-122.32114133,"(47.61891925, -122.32114133)"
26885,7401 AURORA AVE N,47.68278243,-122.34485574,"(47.68278243, -122.34485574)"
26886,12220 AURORA AVE N,47.71790918,-122.34424592,"(47.71790918, -122.34424592)"
26887,2320 W COMMODORE WAY,47.66107043,-122.38577589,"(47.66107043, -122.38577589)"
26888,1617 8TH AVE N,47.63354526,-122.34143366,"(47.63354526, -122.34143366)"
26889,305 HARRISON ST,47.62208508,-122.35399633,"(47.62208508, -122.35399633)"
26890,1616 EASTLAKE AVE E,47.63451652,-122.32506448,"(47.63451652, -122.32506448)"
26891,8470 FAUNTLEROY PL SW,47.52683758,-122.39098683,"(47.52683758, -122.39098683)"
26892,801 3RD AVE,47.60431143,-122.33336517,"(47.60431143, -122.33336517)"
26893,700 N 103RD ST,47.70380375,-122.34990239,"(47.70380375, -122.34990239)"
26894,9052 39TH AVE SW,47.52140595,-122.38177176,"(47.52140595, -122.38177176)"
26895,3939 LAKE WASHINGTON BLVD S,47.56797295,-122.27276436,"(47.56797295, -122.27276436)"
26896,935 16TH AVE,47.61136255,-122.31184646,"(47.61136255, -122.31184646)"
26897,2605 22ND AVE E,47.64340051,-122.30407214,"(47.64340051, -122.30407214)"
26898,2338 NE 94TH ST,47.6968155,-122.30255833,"(47.6968155, -122.30255833)"
26899,2338 NE 94TH ST,47.6968155,-122.30255833,"(47.6968155, -122.30255833)"
26900,3650 55TH AVE SW,47.57162865,-122.40246662,"(47.57162865, -122.40246662)"
26901,3824 WALLINGFORD AVE N,47.6539378,-122.33598716,"(47.6539378, -122.33598716)"
26902,3642 WOODLAND PARK AVE N,47.65181878,-122.34371138,"(47.65181878, -122.34371138)"
26903,2701 3RD AVE W,47.64425893,-122.3612605,"(47.64425893, -122.3612605)"
26904,5219 SHILSHOLE AVE NW,47.66443451,-122.38353874,"(47.66443451, -122.38353874)"
26905,4120 GREENWOOD AVE N,47.65736538,-122.35521104,"(47.65736538, -122.35521104)"
26906,2310 E CHERRY ST,47.60821658,-122.30229593,"(47.60821658, -122.30229593)"
26907,1305 E MERCER ST,47.62410007,-122.3153487,"(47.62410007, -122.3153487)"
26908,6813 36TH AVE NE,47.67801213,-122.28956639,"(47.67801213, -122.28956639)"
26909,206 S BRANDON ST,47.55435618,-122.33180612,"(47.55435618, -122.33180612)"
26910,910 18TH AVE,47.61075029,-122.30833661,"(47.61075029, -122.30833661)"
26911,5720 15TH AVE NE,47.67154619,-122.31162703,"(47.67154619, -122.31162703)"
26912,4335 DAYTON AVE N,47.66005351,-122.3523623,"(47.66005351, -122.3523623)"
26913,849 NE 98TH ST,47.70008003,-122.31832319,"(47.70008003, -122.31832319)"
26914,5622 SEAVIEW AVE NW,47.67028567,-122.40414575,"(47.67028567, -122.40414575)"
26915,4323 5TH AVE NW,47.65964996,-122.36320622,"(47.65964996, -122.36320622)"
26916,2658 22ND AVE W,47.6446005,-122.38443231,"(47.6446005, -122.38443231)"
26917,11273 59TH AVE S,47.49803739,-122.25988886,"(47.49803739, -122.25988886)"
26918,4837 S FONTANELLE ST,47.53574138,-122.27148481,"(47.53574138, -122.27148481)"
26919,2029 41ST AVE E,47.6378547,-122.27996894,"(47.6378547, -122.27996894)"
26920,5990 1ST AVE S,47.54935593,-122.3318484,"(47.54935593, -122.3318484)"
26921,2818 27TH AVE W,47.64528422,-122.39106846,"(47.64528422, -122.39106846)"
26922,11051 34TH AVE NE,47.70995069,-122.29302366,"(47.70995069, -122.29302366)"
26923,901 5TH AVE,47.60616219,-122.33166297,"(47.60616219, -122.33166297)"
26924,7530 17TH AVE NW,47.68415025,-122.37869867,"(47.68415025, -122.37869867)"
26925,13239 4TH AVE NW,47.72627207,-122.36263723,"(47.72627207, -122.36263723)"
26926,3417 EVANSTON AVE N,47.65061774,-122.35160339,"(47.65061774, -122.35160339)"
26927,546 NE 80TH ST,47.68698655,-122.32090266,"(47.68698655, -122.32090266)"
26928,7318 52ND AVE NE,47.68172748,-122.27142122,"(47.68172748, -122.27142122)"
26929,4800 SAND POINT WAY NE,47.66231885,-122.28147251,"(47.66231885, -122.28147251)"
26930,4501 15TH AVE NE,47.66181882,-122.31232831,"(47.66181882, -122.31232831)"
26931,3501 S LUCILE ST,47.55235721,-122.28914093,"(47.55235721, -122.28914093)"
26932,1518 INTERLAKEN PL E,47.63284117,-122.30057973,"(47.63284117, -122.30057973)"
26933,1518 INTERLAKEN PL E,47.63284117,-122.30057973,"(47.63284117, -122.30057973)"
26934,2839 S GRAND ST,47.58673371,-122.29507826,"(47.58673371, -122.29507826)"
26935,4457 48TH AVE SW,47.56312022,-122.39377048,"(47.56312022, -122.39377048)"
26936,4457 48TH AVE SW,47.56312022,-122.39377048,"(47.56312022, -122.39377048)"
26937,3800 W DRAVUS ST,47.64922392,-122.40622249,"(47.64922392, -122.40622249)"
26938,1409 42ND AVE E,47.63135095,-122.27891163,"(47.63135095, -122.27891163)"
26939,1409 42ND AVE E,47.63135095,-122.27891163,"(47.63135095, -122.27891163)"
26940,230 M L KING JR WAY E,47.62109782,-122.29583706,"(47.62109782, -122.29583706)"
26941,1814 E DENNY WAY,47.61870982,-122.30809871,"(47.61870982, -122.30809871)"
26942,5037 BEACH DR SW,47.55669881,-122.40082071,"(47.55669881, -122.40082071)"
26943,12000 15TH AVE NE,47.71607053,-122.31216446,"(47.71607053, -122.31216446)"
26944,2821 FAIRVIEW AVE E,47.64683519,-122.32673939,"(47.64683519, -122.32673939)"
26945,7302 28TH AVE SW,47.53720424,-122.36834968,"(47.53720424, -122.36834968)"
26946,5145 S WILLOW ST,47.54044968,-122.2679417,"(47.54044968, -122.2679417)"
26947,5149 S WILLOW ST,47.54047,-122.26778373,"(47.54047, -122.26778373)"
26948,5145 S WILLOW ST,47.54044968,-122.2679417,"(47.54044968, -122.2679417)"
26949,3508 S OREGON ST,47.56297321,-122.2887427,"(47.56297321, -122.2887427)"
26950,901 26TH AVE S,47.59444351,-122.29939985,"(47.59444351, -122.29939985)"
26951,3217 S EDMUNDS ST,47.55852014,-122.29066305,"(47.55852014, -122.29066305)"
26952,1933 NW 96TH ST,47.69874738,-122.3822726,"(47.69874738, -122.3822726)"
26953,2012 NE SKAGIT LN,47.65717101,-122.30639951,"(47.65717101, -122.30639951)"
26954,2558 7TH AVE W,47.64230765,-122.36597198,"(47.64230765, -122.36597198)"
26955,223 NW 41ST ST,47.65603925,-122.36010534,"(47.65603925, -122.36010534)"
26956,1220 HOWELL ST,47.61770123,-122.33061198,"(47.61770123, -122.33061198)"
26957,601 UNION ST,47.610431,-122.33207691,"(47.610431, -122.33207691)"
26958,601 UNION ST,47.610431,-122.33207691,"(47.610431, -122.33207691)"
26959,1661 HARBOR AVE SW,47.58836858,-122.38033622,"(47.58836858, -122.38033622)"
26960,3718 37TH AVE S,47.57011973,-122.2859011,"(47.57011973, -122.2859011)"
26961,3480 27TH AVE W,47.65140205,-122.39093658,"(47.65140205, -122.39093658)"
26962,4468 STONE WAY N,47.66116405,-122.34173874,"(47.66116405, -122.34173874)"
26963,119 PINE ST,47.60994519,-122.33998397,"(47.60994519, -122.33998397)"
26964,2028 33RD AVE S,47.58425371,-122.29057112,"(47.58425371, -122.29057112)"
26965,1353 32ND AVE S,47.5910357,-122.29163433,"(47.5910357, -122.29163433)"
26966,2341 48TH AVE SW,47.58195974,-122.39312882,"(47.58195974, -122.39312882)"
26967,2129 N 133RD ST,47.7246757,-122.3329714,"(47.7246757, -122.3329714)"
26968,2337 48TH AVE SW,47.58206074,-122.39314205,"(47.58206074, -122.39314205)"
26969,2337 48TH AVE SW,47.58206074,-122.39314205,"(47.58206074, -122.39314205)"
26970,1000 4TH AVE S,47.59440058,-122.32840515,"(47.59440058, -122.32840515)"
26971,1423 NW MARKET ST,47.66821899,-122.37504341,"(47.66821899, -122.37504341)"
26972,3900 MONTLAKE BLVD NE,47.65064964,-122.30299334,"(47.65064964, -122.30299334)"
26973,720 3RD AVE,47.60411459,-122.33226664,"(47.60411459, -122.33226664)"
26974,938 N 95TH ST,47.69796537,-122.34562328,"(47.69796537, -122.34562328)"
26975,9201 RAINIER AVE S,47.5205265,-122.27059936,"(47.5205265, -122.27059936)"
26976,3020 S ADAMS ST,47.56538277,-122.29446265,"(47.56538277, -122.29446265)"
26977,101 NICKERSON ST,47.6484161,-122.35542326,"(47.6484161, -122.35542326)"
26978,3949 15TH AVE NE,47.65485626,-122.31290883,"(47.65485626, -122.31290883)"
26979,127 N 36TH ST,47.65249764,-122.35647415,"(47.65249764, -122.35647415)"
26980,800 CONVENTION PL,47.61195348,-122.33168608,"(47.61195348, -122.33168608)"
26981,800 CONVENTION PL,47.61195348,-122.33168608,"(47.61195348, -122.33168608)"
26982,440 TERRY AVE N,47.62296493,-122.33621661,"(47.62296493, -122.33621661)"
26983,8031 RAVENNA AVE NE,47.68706523,-122.30229861,"(47.68706523, -122.30229861)"
26984,16 W BOSTON ST,47.63855236,-122.35771304,"(47.63855236, -122.35771304)"
26985,5407 45TH AVE SW,47.55365614,-122.39013748,"(47.55365614, -122.39013748)"
26986,4016 INTERLAKE AVE N,47.65627122,-122.34058582,"(47.65627122, -122.34058582)"
26987,2021 7TH AVE,47.61523711,-122.33836402,"(47.61523711, -122.33836402)"
26988,422 N 60TH ST,47.6726596,-122.35330859,"(47.6726596, -122.35330859)"
26989,2353 MINOR AVE E,47.64134942,-122.32881584,"(47.64134942, -122.32881584)"
26990,5236 S MORGAN ST,47.5451174,-122.26559446,"(47.5451174, -122.26559446)"
26991,22 JOHN ST,47.61989776,-122.35604217,"(47.61989776, -122.35604217)"
26992,3433 NW 65TH ST,47.67560023,-122.40251857,"(47.67560023, -122.40251857)"
26993,8274 30TH AVE NE,47.69001233,-122.29581475,"(47.69001233, -122.29581475)"
26994,51 UNIVERSITY ST,47.60604252,-122.33949131,"(47.60604252, -122.33949131)"
26995,9057 21ST AVE SW,47.52123325,-122.36079871,"(47.52123325, -122.36079871)"
26996,3206 NE 117TH ST,47.71321073,-122.2933816,"(47.71321073, -122.2933816)"
26997,2134 44TH AVE SW,47.58433396,-122.38743345,"(47.58433396, -122.38743345)"
26998,5548 BEACON AVE S,47.55129526,-122.30154061,"(47.55129526, -122.30154061)"
26999,3430 CALIFORNIA AVE SW,47.57226767,-122.38642081,"(47.57226767, -122.38642081)"
27000,10045 INTERLAKE AVE N,47.70278313,-122.34094617,"(47.70278313, -122.34094617)"
27001,2806 32ND AVE S,47.57805117,-122.2916094,"(47.57805117, -122.2916094)"
27002,4300 36TH AVE W,47.65858458,-122.40335088,"(47.65858458, -122.40335088)"
27003,4617 SW OTHELLO ST,47.53791755,-122.39268539,"(47.53791755, -122.39268539)"
27004,2011 E LYNN ST,47.63929348,-122.30504122,"(47.63929348, -122.30504122)"
27005,2469A 55TH AVE SW,47.58032334,-122.40315686,"(47.58032334, -122.40315686)"
27006,6856 27TH AVE NE,47.67927722,-122.29822484,"(47.67927722, -122.29822484)"
27007,6856 27TH AVE NE,47.67927722,-122.29822484,"(47.67927722, -122.29822484)"
27008,2548 NE 92ND ST,47.69589148,-122.2993596,"(47.69589148, -122.2993596)"
27009,1814 E DENNY WAY,47.61870982,-122.30809871,"(47.61870982, -122.30809871)"
27010,1401 NE BOAT ST,47.65015272,-122.31282217,"(47.65015272, -122.31282217)"
27011,103 NW 62ND ST,47.67386839,-122.35768483,"(47.67386839, -122.35768483)"
27012,2001 8TH AVE,47.61578904,-122.33727143,"(47.61578904, -122.33727143)"
27013,6100 4TH AVE S,47.54699833,-122.32883209,"(47.54699833, -122.32883209)"
27014,919 4TH AVE,47.60549679,-122.33320892,"(47.60549679, -122.33320892)"
27015,919 4TH AVE,47.60549679,-122.33320892,"(47.60549679, -122.33320892)"
27016,833 NE 56TH ST,47.66910387,-122.31868862,"(47.66910387, -122.31868862)"
27017,700 5TH AVE,47.60501319,-122.32989532,"(47.60501319, -122.32989532)"
27018,700 5TH AVE,47.60501319,-122.32989532,"(47.60501319, -122.32989532)"
27019,5263 RAINIER AVE S,47.55419084,-122.28174412,"(47.55419084, -122.28174412)"
27020,3916 S PEARL ST,47.55643839,-122.28228973,"(47.55643839, -122.28228973)"
27021,14050 1ST AVE NE,47.73143645,-122.32785791,"(47.73143645, -122.32785791)"
27022,3642 WOODLAND PARK AVE N,47.65181878,-122.34371138,"(47.65181878, -122.34371138)"
27023,4800 BEACH DR SW,47.55948017,-122.40234392,"(47.55948017, -122.40234392)"
27024,4557 11TH AVE NE,47.66249799,-122.31676717,"(47.66249799, -122.31676717)"
27025,100 N 85TH ST,47.69112475,-122.35734593,"(47.69112475, -122.35734593)"
27026,3206 NE 117TH ST,47.71321073,-122.2933816,"(47.71321073, -122.2933816)"
27027,3200 NE 117TH ST,47.71319857,-122.29351962,"(47.71319857, -122.29351962)"
27028,4028 38TH AVE S,47.56700766,-122.28463218,"(47.56700766, -122.28463218)"
27029,550 TERRY AVE N,47.62398599,-122.3367397,"(47.62398599, -122.3367397)"
27030,10460 47TH AVE SW,47.50861871,-122.38996655,"(47.50861871, -122.38996655)"
27031,4537 11TH AVE NE,47.66218798,-122.31681206,"(47.66218798, -122.31681206)"
27032,4567 11TH AVE NE,47.66277096,-122.31673356,"(47.66277096, -122.31673356)"
27033,2209 E HOWE ST,47.63755473,-122.30418456,"(47.63755473, -122.30418456)"
27034,4815 NE 95TH ST,47.69723451,-122.27592523,"(47.69723451, -122.27592523)"
27035,609 N 90TH ST,47.69406273,-122.35080736,"(47.69406273, -122.35080736)"
27036,306 BLANCHARD ST,47.61419579,-122.34355459,"(47.61419579, -122.34355459)"
27037,2213 NW 59TH ST,47.67135798,-122.38539647,"(47.67135798, -122.38539647)"
27038,2128 N 122ND ST,47.7173386,-122.33294412,"(47.7173386, -122.33294412)"
27039,3504 NE BLAKELEY ST,47.66168028,-122.28983429,"(47.66168028, -122.28983429)"
27040,8006 ASHWORTH AVE N,47.68723143,-122.33889662,"(47.68723143, -122.33889662)"
27041,3423 33RD AVE W,47.65118051,-122.39998455,"(47.65118051, -122.39998455)"
27042,749 N 67TH ST,47.67761127,-122.34773072,"(47.67761127, -122.34773072)"
27043,3423 33RD AVE W,47.65118051,-122.39998455,"(47.65118051, -122.39998455)"
27044,3423 33RD AVE W,47.65118051,-122.39998455,"(47.65118051, -122.39998455)"
27045,715 2ND AVE,47.60331562,-122.33390674,"(47.60331562, -122.33390674)"
27046,835 NE 90TH ST,47.69379529,-122.31880644,"(47.69379529, -122.31880644)"
27047,918 N 103RD ST,47.70380548,-122.3464948,"(47.70380548, -122.3464948)"
27048,1406 E REPUBLICAN ST,47.62326209,-122.31434686,"(47.62326209, -122.31434686)"
27049,1011 S WELLER ST,47.59718925,-122.31895986,"(47.59718925, -122.31895986)"
27050,3333 RAINIER AVE S,47.57298282,-122.29456981,"(47.57298282, -122.29456981)"
27051,1100 FAIRVIEW AVE N,47.62855692,-122.33036774,"(47.62855692, -122.33036774)"
27052,1100 EASTLAKE AVE E,47.62890627,-122.32878064,"(47.62890627, -122.32878064)"
27053,10011 WALLINGFORD AVE N,47.70181358,-122.3361818,"(47.70181358, -122.3361818)"
27054,4520 BAGLEY AVE N,47.66214776,-122.33226149,"(47.66214776, -122.33226149)"
27055,4802 RUTAN PL SW,47.55921792,-122.38868562,"(47.55921792, -122.38868562)"
27056,2733 S ELMWOOD PL,47.59242591,-122.29626318,"(47.59242591, -122.29626318)"
27057,3820 RAINIER AVE S,47.56961856,-122.28882495,"(47.56961856, -122.28882495)"
27058,520 PIKE ST,47.61125861,-122.33495033,"(47.61125861, -122.33495033)"
27059,4851 NE 39TH ST,47.65686829,-122.27533958,"(47.65686829, -122.27533958)"
27060,1238 NE 102ND ST,47.70235406,-122.31347849,"(47.70235406, -122.31347849)"
27061,10351 FISCHER PL NE,47.70430176,-122.30036897,"(47.70430176, -122.30036897)"
27062,10342 MIDVALE AVE N,47.70448959,-122.3430177,"(47.70448959, -122.3430177)"
27063,211 NE 45TH ST,47.66120057,-122.32638562,"(47.66120057, -122.32638562)"
27064,2369 YALE AVE E,47.64177055,-122.32759665,"(47.64177055, -122.32759665)"
27065,6804 46TH AVE NE,47.67781727,-122.2787236,"(47.67781727, -122.2787236)"
27066,10720 35TH AVE SW,47.50656491,-122.37567992,"(47.50656491, -122.37567992)"
27067,7311 34TH AVE NE,47.681591,-122.29178572,"(47.681591, -122.29178572)"
27068,7311 34TH AVE NE,47.681591,-122.29178572,"(47.681591, -122.29178572)"
27069,8012 24TH AVE NW,47.68727171,-122.38731154,"(47.68727171, -122.38731154)"
27070,1301 2ND AVE,47.60740726,-122.33778279,"(47.60740726, -122.33778279)"
27071,2015 AIRPORT WAY S,47.58507148,-122.32206676,"(47.58507148, -122.32206676)"
27072,1900 SHENANDOAH DR E,47.63601666,-122.28910667,"(47.63601666, -122.28910667)"
27073,3421 37TH AVE SW,47.5724549,-122.37855203,"(47.5724549, -122.37855203)"
27074,2527 3RD AVE N,47.64314852,-122.35205108,"(47.64314852, -122.35205108)"
27075,2011 E LYNN ST,47.63929348,-122.30504122,"(47.63929348, -122.30504122)"
27076,9006 8TH AVE NE,47.69431322,-122.32004905,"(47.69431322, -122.32004905)"
27077,4757 45TH AVE SW,47.55949765,-122.38985744,"(47.55949765, -122.38985744)"
27078,1830 38TH AVE E,47.63557241,-122.28366937,"(47.63557241, -122.28366937)"
27079,3114 S NORMAN ST,47.59369471,-122.29209236,"(47.59369471, -122.29209236)"
27080,4041 ROOSEVELT WAY NE,47.65646419,-122.31815084,"(47.65646419, -122.31815084)"
27081,5712 1ST AVE S,47.55179324,-122.33414981,"(47.55179324, -122.33414981)"
27082,1114 14TH AVE,47.6120149,-122.31383998,"(47.6120149, -122.31383998)"
27083,1003 NW 65TH ST,47.67584559,-122.37003731,"(47.67584559, -122.37003731)"
27084,7700 2ND AVE S,47.53379822,-122.3306435,"(47.53379822, -122.3306435)"
27085,323 N 74TH ST,47.68227109,-122.35429025,"(47.68227109, -122.35429025)"
27086,8427 32ND AVE SW,47.52747357,-122.37426396,"(47.52747357, -122.37426396)"
27087,8315 LAKE CITY WAY NE,47.69012799,-122.30889341,"(47.69012799, -122.30889341)"
27088,709 15TH AVE,47.60838814,-122.31312008,"(47.60838814, -122.31312008)"
27089,700 OLIVE WAY,47.61399289,-122.33524663,"(47.61399289, -122.33524663)"
27090,2021 7TH AVE,47.61523711,-122.33836402,"(47.61523711, -122.33836402)"
27091,2307 23RD AVE S,47.58265717,-122.30320426,"(47.58265717, -122.30320426)"
27092,945 NW 51ST ST,47.66553953,-122.37056746,"(47.66553953, -122.37056746)"
27093,2692 NE 49TH ST,47.66478806,-122.29805027,"(47.66478806, -122.29805027)"
27094,1615 E MARION ST,47.61020384,-122.31077664,"(47.61020384, -122.31077664)"
27095,2002 E UNION ST,47.6130673,-122.30598673,"(47.6130673, -122.30598673)"
27096,4554 S LUCILE ST,47.55285827,-122.27610608,"(47.55285827, -122.27610608)"
27097,200 2ND AVE N,47.61974503,-122.35111913,"(47.61974503, -122.35111913)"
27098,7333 11TH AVE NW,47.6824407,-122.37074479,"(47.6824407, -122.37074479)"
27099,109 E ROANOKE ST,47.64298906,-122.32663401,"(47.64298906, -122.32663401)"
27100,2217 3RD AVE,47.6140908,-122.34429853,"(47.6140908, -122.34429853)"
27101,10260 47TH AVE SW,47.51048536,-122.39151347,"(47.51048536, -122.39151347)"
27102,401 NE NORTHGATE WAY,47.70825431,-122.32378343,"(47.70825431, -122.32378343)"
27103,212 BELMONT AVE E,47.62014259,-122.32373031,"(47.62014259, -122.32373031)"
27104,212 BELMONT AVE E,47.62014259,-122.32373031,"(47.62014259, -122.32373031)"
27105,1301 5TH AVE,47.60896713,-122.33482136,"(47.60896713, -122.33482136)"
27106,440 TERRY AVE N,47.62296493,-122.33621661,"(47.62296493, -122.33621661)"
27107,4111 E HIGHLAND DR,47.62953215,-122.27935776,"(47.62953215, -122.27935776)"
27108,1100 OLIVE WAY,47.61597954,-122.33086962,"(47.61597954, -122.33086962)"
