id,ApplicationDate,DecisionDate,Appealed,Status
5224,03/15/2008,05/19/2008,N,Permit Finaled
5225,03/14/2008,,N,CANCELLED
5226,03/14/2008,,N,CANCELLED
5227,03/14/2008,05/22/2008,N,Permit Finaled
5228,03/14/2008,,N,CANCELLED
5229,03/13/2008,,N,CANCELLED
5230,03/12/2008,03/29/2010,N,Permit Closed
5231,03/12/2008,07/10/2008,N,Permit Finaled
5232,03/12/2008,06/05/2008,N,Permit Finaled
5233,03/12/2008,05/08/2008,N,Permit Finaled
5234,03/12/2008,07/24/2008,Y,Permit Closed
5235,03/11/2008,07/24/2008,N,Permit Closed
5236,03/11/2008,07/24/2008,N,Permit Closed
5237,03/11/2008,,N,CANCELLED
5238,03/11/2008,11/30/2009,N,Permit Closed
5239,03/11/2008,11/26/2008,N,Permit Closed
5240,03/10/2008,06/05/2008,N,Permit Finaled
5241,03/10/2008,06/26/2008,N,Permit Finaled
5242,03/10/2008,06/07/2010,N,Permit Closed
5243,03/10/2008,,N,CANCELLED
5244,03/10/2008,11/06/2008,N,Permit Issued
5245,03/07/2008,07/21/2008,N,Permit Closed
5246,03/07/2008,02/02/2009,N,Permit Issued
5247,03/07/2008,09/15/2008,N,CANCELLED
5248,03/07/2008,,N,CANCELLED
5249,03/07/2008,,N,CANCELLED
5250,03/05/2008,04/17/2008,N,Permit Finaled
5251,03/05/2008,04/17/2008,N,Permit Closed
5252,03/05/2008,04/10/2009,N,Permit Finaled
5253,03/05/2008,11/26/2008,N,Permit Finaled
5254,03/05/2008,05/15/2008,N,Permit Closed
5255,03/05/2008,07/14/2008,Y,Permit Closed
5256,03/04/2008,10/09/2008,N,Permit Finaled
5257,03/04/2008,07/03/2008,N,Permit Finaled
5258,03/04/2008,,N,CANCELLED
5259,03/04/2008,04/18/2008,N,Permit Closed
5260,03/04/2008,,N,CANCELLED
5261,03/04/2008,09/18/2008,N,Permit Finaled
5262,03/03/2008,07/10/2008,N,Permit Finaled
5263,03/03/2008,07/03/2008,N,Permit Finaled
5264,03/03/2008,06/12/2008,N,Permit Issued
5265,03/03/2008,04/17/2008,N,CANCELLED
5266,03/03/2008,,N,CANCELLED
5267,03/03/2008,04/29/2008,N,Permit Closed
5268,02/29/2008,09/11/2008,N,Permit Finaled
5269,02/29/2008,05/08/2008,N,Permit Finaled
5270,02/29/2008,08/04/2008,N,Permit Finaled
5271,02/27/2008,04/08/2008,N,Permit Finaled
5272,02/27/2008,06/11/2008,N,Permit Finaled
5273,02/27/2008,10/09/2008,N,Permit Finaled
5274,02/27/2008,07/17/2008,N,Permit Finaled
5275,02/27/2008,05/04/2009,N,Permit Issued
5276,02/27/2008,07/28/2008,N,CANCELLED
5277,02/27/2008,07/31/2008,N,Permit Closed
5278,02/26/2008,07/03/2008,N,Permit Finaled
5279,02/26/2008,06/30/2008,N,Permit Closed
5280,02/26/2008,07/08/2008,N,Permit Closed
5281,02/26/2008,11/20/2008,N,Permit Closed
5282,02/26/2008,05/26/2009,N,Permit Closed
5283,02/26/2008,09/22/2008,N,Permit Closed
5284,02/25/2008,04/17/2008,N,Permit Finaled
5285,02/25/2008,07/31/2008,N,Permit Closed
5286,02/25/2008,01/31/2011,N,Permit Closed
5287,02/25/2008,06/12/2008,N,Permit Issued
5288,02/22/2008,10/27/2008,N,Permit Finaled
5289,02/22/2008,04/10/2008,N,Permit Finaled
5290,02/22/2008,07/03/2008,N,Permit Finaled
5291,02/22/2008,07/03/2008,N,Permit Finaled
5292,02/21/2008,11/02/2009,N,Permit Closed
5293,02/21/2008,,N,CANCELLED
5294,02/21/2008,10/01/2009,N,Permit Issued
5295,02/20/2008,06/24/2008,N,Permit Finaled
5296,02/20/2008,02/20/2008,N,Permit Closed
5297,02/20/2008,08/18/2008,N,Permit Closed
5298,02/19/2008,,N,CANCELLED
5299,02/19/2008,05/23/2008,N,Permit Finaled
5300,02/19/2008,04/10/2008,N,Permit Finaled
5301,02/15/2008,04/17/2008,N,Permit Finaled
5302,01/18/2008,12/15/2008,N,Permit Closed
5303,02/15/2008,,N,CANCELLED
5304,02/15/2008,05/08/2008,N,Permit Finaled
5305,02/15/2008,05/04/2009,N,Permit Finaled
5306,02/14/2008,,N,CANCELLED
5307,02/14/2008,08/28/2008,N,Permit Closed
5308,02/13/2008,06/04/2008,N,Permit Finaled
5309,02/13/2008,12/22/2008,N,Permit Finaled
5310,02/13/2008,09/18/2008,N,Permit Issued
5311,02/13/2008,,N,CANCELLED
5312,02/13/2008,05/19/2008,N,Permit Closed
5313,02/12/2008,07/16/2008,N,Permit Finaled
5314,02/12/2008,07/17/2008,N,Permit Closed
5315,02/12/2008,,N,CANCELLED
5316,02/12/2008,09/11/2008,N,CANCELLED
5317,02/12/2008,09/25/2009,N,Permit Issued
5318,02/11/2008,07/11/2008,N,Permit Closed
5319,02/11/2008,09/04/2008,N,CANCELLED
5320,02/11/2008,06/30/2008,N,Permit Issued
5321,02/11/2008,12/18/2008,N,Permit Issued
5322,02/11/2008,08/21/2008,N,Permit Finaled
5323,02/08/2008,05/19/2008,N,Permit Finaled
5324,02/08/2008,05/24/2010,N,Permit Closed
5325,02/08/2008,03/27/2008,N,Permit Finaled
5326,02/07/2008,03/27/2008,N,Permit Closed
5327,02/06/2008,03/06/2008,N,Permit Finaled
5328,02/06/2008,03/31/2008,N,Permit Finaled
5329,02/06/2008,07/14/2008,N,Permit Finaled
5330,11/16/2007,,N,CANCELLED
5331,02/06/2008,05/19/2008,N,Permit Issued
5332,02/06/2008,05/12/2008,N,Permit Finaled
5333,02/05/2008,12/12/2008,N,Permit Finaled
5334,02/05/2008,05/15/2008,N,Permit Finaled
5335,02/05/2008,07/14/2008,N,Permit Finaled
5336,02/05/2008,04/10/2008,N,Permit Finaled
5337,02/04/2008,,N,CANCELLED
5338,02/04/2008,02/04/2008,N,Permit Finaled
5339,02/04/2008,02/04/2008,N,Permit Finaled
5340,02/04/2008,05/26/2008,N,Permit Closed
5341,02/04/2008,06/02/2008,N,Permit Issued
5342,02/04/2008,04/17/2008,N,Permit Finaled
5343,02/04/2008,10/13/2008,N,Permit Finaled
5344,11/16/2007,,N,CANCELLED
5345,02/01/2008,03/17/2008,N,Permit Finaled
5346,02/01/2008,03/17/2008,N,Permit Finaled
5347,02/01/2008,03/06/2008,N,Permit Finaled
5348,02/01/2008,03/17/2008,N,Permit Finaled
5349,02/01/2008,05/19/2008,N,Permit Closed
5350,02/01/2008,05/27/2008,N,Permit Closed
5351,02/01/2008,11/26/2008,N,Permit Closed
5352,02/01/2008,,N,CANCELLED
5353,02/01/2008,09/25/2008,N,Permit Issued
5354,02/01/2008,,N,CANCELLED
5355,01/30/2008,02/25/2010,N,Permit Closed
5356,01/30/2008,03/17/2008,N,Permit Finaled
5357,01/30/2008,08/14/2008,N,Permit Finaled
5358,01/29/2008,07/03/2008,N,Permit Finaled
5359,01/29/2008,03/31/2008,N,Permit Finaled
5360,01/29/2008,04/09/2009,N,Permit Issued
5361,01/28/2008,03/03/2008,N,Permit Finaled
5362,01/28/2008,12/04/2008,N,Permit Finaled
5363,01/28/2008,08/18/2008,N,Permit Closed
5364,01/28/2008,03/06/2008,N,Permit Closed
5365,01/28/2008,06/02/2008,N,Permit Issued
5366,01/27/2008,07/14/2008,N,Permit Closed
5367,01/25/2008,03/25/2008,N,Permit Finaled
5368,01/25/2008,04/17/2008,N,CANCELLED
5369,01/25/2008,,N,CANCELLED
5370,01/08/2008,04/06/2009,N,Permit Finaled
5371,01/25/2008,07/31/2008,N,Permit Issued
5372,01/23/2008,06/20/2008,N,Permit Finaled
5373,01/23/2008,07/28/2008,N,Permit Finaled
5374,01/23/2008,03/06/2008,N,Permit Finaled
5375,01/23/2008,07/07/2008,N,Permit Issued
5376,01/23/2008,05/11/2009,N,CANCELLED
5377,01/23/2008,11/24/2008,N,Permit Closed
5378,01/22/2008,06/20/2008,N,Permit Finaled
5379,01/22/2008,,N,CANCELLED
5380,01/22/2008,10/02/2008,N,Permit Finaled
5381,01/22/2008,,N,CANCELLED
5382,01/18/2008,04/17/2008,N,Permit Finaled
5383,12/12/2007,07/24/2008,N,CANCELLED
5384,01/18/2008,10/16/2008,N,Permit Finaled
5385,01/16/2008,02/28/2008,N,Permit Closed
5386,01/16/2008,10/16/2008,N,Permit Finaled
5387,01/16/2008,04/10/2008,N,Permit Finaled
5388,01/15/2008,06/02/2008,N,Permit Finaled
5389,01/15/2008,05/12/2008,N,Permit Finaled
5390,01/15/2008,09/10/2009,N,Permit Closed
5391,01/14/2008,02/19/2008,N,Permit Finaled
5392,01/14/2008,,N,CANCELLED
5393,01/14/2008,,N,CANCELLED
5394,01/14/2008,06/19/2008,N,Permit Closed
5395,01/14/2008,03/02/2009,N,Permit Issued
5396,11/16/2007,,N,CANCELLED
5397,01/14/2008,07/14/2008,N,Permit Issued
5398,01/11/2008,,N,CANCELLED
5399,01/11/2008,05/15/2008,N,Permit Finaled
5400,01/11/2008,04/25/2008,N,CANCELLED
5401,01/11/2008,01/08/2009,N,Permit Closed
5402,01/11/2008,03/20/2008,N,Permit Finaled
5403,01/10/2008,11/06/2008,N,Permit Closed
5404,01/09/2008,11/06/2008,N,Permit Finaled
5405,01/09/2008,01/08/2009,N,Permit Finaled
5406,01/09/2008,04/25/2008,N,Permit Closed
5407,01/09/2008,03/27/2008,N,Permit Closed
5408,01/08/2008,06/26/2008,N,Permit Finaled
5409,,,N,
5410,01/08/2008,03/27/2008,N,Permit Finaled
5411,01/08/2008,12/11/2008,N,Permit Finaled
5412,01/07/2008,02/28/2008,N,Permit Finaled
5413,01/07/2008,02/11/2008,N,Permit Finaled
5414,01/07/2008,10/23/2008,N,Permit Issued
5415,01/07/2008,,N,CANCELLED
5416,01/07/2008,02/19/2008,N,Permit Closed
5417,01/07/2008,09/15/2008,N,Permit Issued
5418,01/04/2008,04/29/2009,N,Permit Finaled
5419,01/04/2008,03/20/2008,N,Permit Finaled
5420,01/04/2008,08/11/2008,N,Permit Finaled
5421,01/04/2008,02/21/2008,N,Permit Closed
5422,01/03/2008,08/25/2008,N,Permit Closed
5423,01/02/2008,02/27/2008,N,Permit Finaled
5424,01/02/2008,04/23/2008,N,Permit Finaled
5425,01/02/2008,,N,CANCELLED
5426,01/02/2008,05/19/2008,N,Permit Issued
5427,01/02/2008,03/03/2008,N,Permit Finaled
5428,12/31/2007,04/14/2008,N,Permit Finaled
5429,12/31/2007,08/21/2008,N,Permit Issued
5430,12/31/2007,12/30/2010,Y,Permit Issued
5431,12/29/2007,06/23/2008,N,Permit Issued
5432,12/28/2007,02/28/2008,N,Permit Finaled
5433,12/28/2007,02/11/2008,N,Permit Finaled
5434,,,N,
5435,12/28/2007,03/17/2008,N,Permit Finaled
5436,12/27/2007,07/24/2008,N,Permit Issued
5437,12/26/2007,05/16/2008,N,Permit Finaled
5438,12/26/2007,11/10/2008,N,CANCELLED
5439,12/26/2007,04/25/2008,N,Permit Issued
5440,12/26/2007,02/14/2008,N,Permit Finaled
5441,12/26/2007,07/24/2008,N,Permit Finaled
5442,12/26/2007,05/07/2008,Y,CANCELLED
5443,12/24/2007,,N,CANCELLED
5444,12/24/2007,02/07/2008,N,Permit Finaled
5445,12/21/2007,05/22/2008,N,Permit Finaled
5446,12/21/2007,04/07/2008,N,Permit Finaled
5447,12/21/2007,05/22/2008,Y,CANCELLED
5448,12/21/2007,,N,CANCELLED
5449,12/21/2007,04/25/2008,N,Permit Closed
5450,12/21/2007,06/12/2008,N,Permit Closed
5451,12/21/2007,06/12/2008,N,Permit Issued
5452,12/21/2007,,N,CANCELLED
5453,12/19/2007,06/27/2008,N,Permit Finaled
5454,12/19/2007,03/13/2008,N,Permit Finaled
5455,12/19/2007,10/20/2008,N,Permit Issued
5456,12/19/2007,09/04/2008,N,Permit Closed
5457,12/19/2007,04/17/2008,N,Permit Finaled
5458,12/18/2007,10/27/2008,N,Permit Finaled
5459,,,N,
5460,12/18/2007,05/12/2008,N,Permit Finaled
5461,12/18/2007,03/05/2009,N,Permit Closed
5462,12/18/2007,12/18/2008,N,Permit Closed
5463,12/17/2007,05/08/2008,N,Permit Finaled
5464,12/17/2007,10/23/2008,N,Permit Finaled
5465,12/17/2007,02/21/2008,N,Permit Closed
5466,12/17/2007,01/31/2008,N,Permit Finaled
5467,12/17/2007,12/18/2008,N,Permit Issued
5468,12/14/2007,03/03/2008,N,Permit Finaled
5469,12/14/2007,04/25/2008,N,Permit Finaled
5470,12/14/2007,05/08/2008,N,Permit Closed
5471,12/13/2007,,N,CANCELLED
5472,12/12/2007,01/17/2008,N,Permit Finaled
5473,12/12/2007,07/21/2008,N,Permit Closed
5474,12/12/2007,02/25/2008,N,Permit Finaled
5475,12/12/2007,,N,CANCELLED
5476,12/11/2007,04/17/2008,N,CANCELLED
5477,12/11/2007,02/04/2008,N,Permit Finaled
5478,12/11/2007,12/11/2008,N,Permit Closed
5479,12/11/2007,07/28/2008,N,CANCELLED
5480,12/10/2007,01/09/2008,N,Permit Closed
5481,12/10/2007,03/10/2008,N,Permit Finaled
5482,12/10/2007,05/12/2008,N,Permit Closed
5483,12/10/2007,05/12/2008,N,Permit Issued
5484,12/05/2007,02/04/2008,N,Permit Finaled
5485,12/10/2007,05/12/2008,N,Permit Closed
5486,12/10/2007,03/13/2008,N,Permit Finaled
5487,12/10/2007,03/20/2008,N,Permit Closed
5488,12/10/2007,01/31/2008,N,Permit Finaled
5489,12/10/2007,04/17/2008,N,Permit Finaled
5490,12/07/2007,02/04/2008,N,Permit Finaled
5491,12/07/2007,06/12/2008,N,Permit Finaled
5492,12/07/2007,01/22/2008,N,Permit Closed
5493,12/06/2007,01/03/2008,N,Permit Finaled
5494,12/06/2007,05/29/2008,N,Permit Closed
5495,12/06/2007,01/29/2009,Y,Permit Issued
5496,12/05/2007,05/15/2008,N,Permit Finaled
5497,12/05/2007,05/19/2008,N,Permit Finaled
5498,12/05/2007,,N,CANCELLED
5499,12/05/2007,,N,CANCELLED
5500,12/04/2007,06/15/2009,N,Permit Finaled
5501,12/04/2007,02/04/2008,N,Permit Finaled
5502,12/04/2007,02/04/2008,N,Permit Closed
5503,12/04/2007,01/10/2008,N,Permit Finaled
5504,12/03/2007,,N,CANCELLED
5505,12/03/2007,,N,CANCELLED
5506,12/03/2007,04/10/2008,N,Permit Finaled
5507,11/30/2007,,N,CANCELLED
5508,11/28/2007,08/06/2008,N,Permit Finaled
5509,11/28/2007,02/11/2008,N,Permit Finaled
5510,11/28/2007,05/22/2008,N,Permit Finaled
5511,11/27/2007,01/17/2008,N,Permit Closed
5512,11/27/2007,06/09/2008,N,Permit Issued
5513,11/27/2007,07/14/2008,N,Permit Issued
5514,11/26/2007,01/08/2009,N,Permit Finaled
5515,11/26/2007,,N,CANCELLED
5516,11/26/2007,05/27/2008,N,Permit Finaled
5517,11/26/2007,01/22/2008,N,Permit Finaled
5518,11/26/2007,07/31/2008,N,Permit Closed
5519,11/23/2007,05/12/2008,N,Permit Closed
5520,11/21/2007,04/07/2008,N,Permit Finaled
5521,11/21/2007,01/03/2008,N,Permit Finaled
5522,11/19/2007,03/27/2008,N,Permit Finaled
5523,11/21/2007,01/03/2008,N,Permit Finaled
5524,11/21/2007,07/03/2008,N,Permit Closed
5525,11/21/2007,08/25/2008,N,Permit Finaled
5526,11/21/2007,03/27/2008,N,Permit Finaled
5527,11/21/2007,02/28/2008,N,Permit Issued
5528,11/20/2007,06/05/2008,N,Permit Closed
5529,11/20/2007,01/10/2008,N,Permit Finaled
5530,11/20/2007,06/05/2008,N,Permit Closed
5531,11/19/2007,01/22/2008,N,Permit Finaled
5532,11/19/2007,03/24/2008,N,Permit Finaled
5533,11/19/2007,03/03/2008,N,Permit Issued
5534,11/19/2007,07/10/2008,N,Permit Closed
5535,11/15/2007,01/17/2008,N,Permit Finaled
5536,11/15/2007,02/28/2008,N,Permit Closed
5537,11/14/2007,02/11/2008,N,Permit Finaled
5538,11/14/2007,01/14/2008,N,Permit Closed
5539,11/14/2007,05/08/2008,N,Permit Issued
5540,11/14/2007,06/16/2008,N,Permit Finaled
5541,11/13/2007,12/24/2007,N,Permit Finaled
5542,11/13/2007,07/16/2012,N,Permit Closed
5543,11/13/2007,03/10/2008,N,Permit Finaled
5544,11/13/2007,06/23/2008,N,Permit Finaled
5545,11/12/2007,01/31/2008,N,Permit Closed
5546,,,N,
5547,11/09/2007,07/29/2008,N,Permit Finaled
5548,11/09/2007,12/24/2007,N,Permit Closed
5549,11/09/2007,01/03/2008,N,Permit Finaled
5550,11/09/2007,04/17/2008,N,Permit Finaled
5551,11/09/2007,04/17/2008,N,Permit Finaled
5552,11/08/2007,08/11/2008,N,Permit Issued
5553,11/08/2007,08/11/2008,N,Permit Issued
5554,11/08/2007,,N,CANCELLED
5555,11/07/2007,03/17/2008,N,Permit Finaled
5556,11/07/2007,12/31/2007,N,Permit Finaled
5557,11/07/2007,,N,CANCELLED
5558,11/07/2007,,N,CANCELLED
5559,11/07/2007,07/21/2008,N,CANCELLED
5560,11/06/2007,12/24/2007,N,Permit Closed
5561,11/06/2007,03/13/2008,N,Permit Closed
5562,11/06/2007,02/28/2008,N,Permit Closed
5563,11/05/2007,,N,CANCELLED
5564,11/05/2007,02/28/2008,N,Permit Finaled
5565,11/05/2007,,N,CANCELLED
5566,11/05/2007,04/25/2008,N,Permit Finaled
5567,11/02/2007,,N,CANCELLED
5568,11/02/2007,05/02/2008,N,Permit Closed
5569,11/02/2007,,N,CANCELLED
5570,11/02/2007,12/31/2007,N,Permit Finaled
5571,11/01/2007,09/18/2008,N,Permit Finaled
5572,10/30/2007,04/25/2008,N,Permit Closed
5573,11/01/2007,01/03/2008,N,Permit Finaled
5574,11/01/2007,06/05/2008,N,Permit Finaled
5575,10/31/2007,09/11/2008,N,Permit Finaled
5576,10/31/2007,12/27/2007,N,Permit Finaled
5577,10/31/2007,,N,CANCELLED
5578,10/31/2007,08/21/2008,N,Permit Issued
5579,10/31/2007,03/12/2008,N,CANCELLED
5580,10/31/2007,03/26/2009,N,Permit Issued
5581,10/31/2007,01/31/2008,N,Permit Finaled
5582,10/31/2007,08/21/2008,N,Permit Issued
5583,10/31/2007,06/28/2010,N,Permit Closed
5584,10/31/2007,01/29/2008,N,Permit Issued
5585,10/30/2007,02/11/2008,N,Permit Issued
5586,10/29/2007,12/17/2007,N,Permit Finaled
5587,10/29/2007,03/10/2008,N,CANCELLED
5588,10/29/2007,01/22/2008,N,Permit Finaled
5589,10/29/2007,05/08/2008,N,Permit Finaled
5590,10/29/2007,02/04/2008,N,Permit Finaled
5591,10/29/2007,02/21/2008,N,Permit Issued
5592,10/29/2007,12/31/2007,N,CANCELLED
5593,10/29/2007,01/14/2008,N,Permit Issued
5594,10/29/2007,,N,CANCELLED
5595,10/26/2007,02/25/2008,N,Permit Finaled
5596,10/26/2007,12/20/2007,N,Permit Finaled
5597,10/26/2007,10/02/2008,N,Permit Finaled
5598,10/26/2007,02/21/2008,N,Permit Finaled
5599,10/26/2007,02/05/2009,N,Permit Finaled
5600,10/26/2007,12/13/2007,N,Permit Finaled
5601,10/26/2007,,N,CANCELLED
5602,10/25/2007,09/02/2008,N,Permit Finaled
5603,10/25/2007,01/14/2008,N,Permit Finaled
5604,10/25/2007,,N,CANCELLED
5605,10/25/2007,11/17/2008,Y,Permit Closed
5606,10/25/2007,12/10/2007,N,Permit Finaled
5607,10/24/2007,10/18/2012,N,Permit Closed
5608,10/24/2007,01/29/2008,N,Permit Finaled
5609,10/24/2007,02/28/2008,N,Permit Finaled
5610,10/24/2007,10/18/2012,N,Permit Issued
5611,10/24/2007,06/18/2012,N,Permit Closed
5612,10/23/2007,01/17/2008,N,Permit Finaled
5613,10/22/2007,,N,CANCELLED
5614,10/22/2007,12/20/2007,N,Permit Finaled
5615,10/22/2007,12/17/2007,N,Permit Finaled
5616,10/22/2007,04/25/2008,N,Permit Closed
5617,10/22/2007,07/31/2008,N,Permit Closed
5618,10/22/2007,05/29/2008,N,Permit Finaled
5619,10/22/2007,,N,CANCELLED
5620,10/22/2007,03/03/2009,N,Permit Finaled
5621,10/19/2007,03/24/2008,N,Permit Finaled
5622,10/19/2007,07/10/2008,N,Permit Finaled
5623,10/19/2007,02/19/2008,N,Permit Finaled
5624,10/19/2007,12/31/2007,N,Permit Finaled
5625,10/19/2007,07/07/2008,N,Permit Finaled
5626,10/18/2007,01/31/2008,N,Permit Finaled
5627,10/18/2007,01/31/2008,N,Permit Finaled
5628,10/18/2007,12/20/2007,N,Permit Finaled
5629,10/18/2007,,N,CANCELLED
5630,10/17/2007,02/11/2008,N,Permit Finaled
5631,10/17/2007,02/11/2008,N,Permit Finaled
5632,10/17/2007,02/04/2008,N,Permit Finaled
5633,10/17/2007,12/27/2007,N,Permit Finaled
5634,10/17/2007,03/19/2008,N,Permit Finaled
5635,,,N,
5636,10/17/2007,02/11/2008,N,Permit Finaled
5637,10/17/2007,06/05/2008,N,Permit Closed
5638,10/15/2007,,N,CANCELLED
5639,10/15/2007,11/21/2007,N,Permit Finaled
5640,10/15/2007,11/19/2007,N,Permit Finaled
5641,10/12/2007,01/29/2008,N,Permit Closed
5642,10/12/2007,02/14/2008,N,Permit Finaled
5643,10/12/2007,06/02/2008,N,Permit Finaled
5644,10/12/2007,05/08/2008,N,Permit Finaled
5645,10/12/2007,12/20/2007,N,Permit Finaled
5646,10/11/2007,06/19/2008,N,Permit Finaled
5647,10/11/2007,12/10/2007,N,Permit Finaled
5648,10/11/2007,03/27/2008,N,Permit Finaled
5649,10/11/2007,11/30/2007,N,Permit Closed
5650,10/11/2007,06/02/2008,N,Permit Issued
5651,10/10/2007,02/06/2008,N,Permit Finaled
5652,10/10/2007,12/03/2007,N,Permit Finaled
5653,10/10/2007,12/31/2007,N,Permit Finaled
5654,10/10/2007,,N,CANCELLED
5655,10/10/2007,01/29/2008,N,Permit Issued
5656,10/09/2007,05/22/2008,N,Permit Closed
5657,10/08/2007,03/21/2008,N,Permit Finaled
5658,10/08/2007,12/20/2007,N,Permit Finaled
5659,10/08/2007,12/20/2007,N,Permit Finaled
5660,10/08/2007,12/20/2007,N,Permit Finaled
5661,10/08/2007,12/31/2007,N,Permit Closed
5662,10/08/2007,11/02/2007,N,Permit Issued
5663,10/08/2007,05/15/2008,N,Permit Issued
5664,10/08/2007,10/29/2007,N,Permit Issued
5665,10/06/2007,,N,CANCELLED
5666,10/05/2007,12/24/2007,N,CANCELLED
5667,10/05/2007,02/21/2008,N,Permit Finaled
5668,10/05/2007,01/10/2008,N,Permit Finaled
5669,10/05/2007,01/03/2008,N,Permit Finaled
5670,10/05/2007,12/10/2007,N,Permit Issued
5671,10/05/2007,03/10/2008,N,Permit Finaled
5672,10/04/2007,12/31/2007,N,Permit Finaled
5673,,,N,
5674,10/04/2007,03/23/2009,N,CANCELLED
5675,10/04/2007,11/19/2007,N,Permit Closed
5676,10/04/2007,,N,CANCELLED
5677,10/03/2007,12/20/2007,N,Permit Closed
5678,10/03/2007,08/07/2008,N,Permit Finaled
5679,10/03/2007,02/14/2008,N,Permit Finaled
5680,10/03/2007,02/07/2008,N,Permit Finaled
5681,10/03/2007,03/17/2008,N,Permit Finaled
5682,10/03/2007,11/30/2007,N,Permit Finaled
5683,10/02/2007,07/14/2008,N,Permit Issued
5684,10/01/2007,09/25/2008,N,Permit Finaled
5685,10/01/2007,11/21/2007,N,Permit Finaled
5686,,,N,
5687,10/01/2007,12/20/2007,N,Permit Finaled
5688,10/01/2007,12/17/2007,N,Permit Finaled
5689,09/28/2007,11/06/2008,Y,CANCELLED
5690,09/28/2007,01/03/2008,N,Permit Finaled
5691,09/28/2007,11/30/2007,N,Permit Finaled
5692,09/28/2007,11/18/2010,N,Permit Closed
5693,09/28/2007,12/13/2007,N,Permit Issued
5694,09/28/2007,12/13/2007,N,Permit Finaled
5695,09/28/2007,07/31/2008,N,Permit Issued
5696,09/27/2007,04/07/2008,N,Permit Finaled
5697,09/27/2007,,N,CANCELLED
5698,09/26/2007,12/17/2007,N,Permit Closed
5699,05/09/2007,09/10/2009,N,Permit Issued
5700,09/26/2007,06/05/2008,N,Permit Finaled
5701,09/26/2007,11/01/2007,N,Permit Finaled
5702,09/26/2007,04/10/2008,N,Permit Finaled
5703,09/25/2007,05/12/2008,N,Permit Closed
5704,09/25/2007,05/12/2008,N,Permit Closed
5705,09/25/2007,10/22/2007,N,Permit Closed
5706,09/25/2007,07/21/2008,N,Permit Closed
5707,09/24/2007,10/25/2007,N,Permit Finaled
5708,09/24/2007,09/22/2008,N,CANCELLED
5709,09/24/2007,02/28/2008,N,Permit Closed
5710,09/24/2007,10/25/2007,N,Permit Finaled
5711,09/24/2007,12/27/2007,N,Permit Finaled
5712,09/24/2007,09/22/2008,N,CANCELLED
5713,09/24/2007,02/19/2008,N,Permit Closed
5714,09/21/2007,10/02/2008,N,Permit Finaled
5715,09/21/2007,04/25/2008,N,Permit Finaled
5716,09/21/2007,07/17/2008,N,Permit Finaled
5717,09/21/2007,01/31/2008,N,Permit Finaled
5718,09/21/2007,,N,CANCELLED
5719,09/21/2007,11/24/2008,N,Permit Finaled
5720,09/20/2007,04/03/2008,N,Permit Finaled
5721,09/20/2007,01/31/2008,N,Permit Finaled
5722,09/19/2007,10/25/2007,N,Permit Finaled
5723,09/19/2007,10/22/2007,N,Permit Finaled
5724,08/30/2007,,N,CANCELLED
5725,09/19/2007,03/27/2008,N,Permit Finaled
5726,09/19/2007,02/11/2008,N,Permit Closed
5727,09/19/2007,03/26/2008,N,Permit Finaled
5728,09/17/2007,,N,CANCELLED
5729,09/17/2007,11/21/2007,N,Permit Finaled
5730,09/17/2007,12/13/2007,N,Permit Finaled
5731,09/17/2007,11/21/2007,N,Permit Finaled
5732,09/17/2007,05/15/2008,N,Permit Finaled
5733,09/14/2007,04/25/2008,N,Permit Finaled
5734,09/14/2007,02/07/2008,N,Permit Finaled
5735,09/14/2007,10/06/2008,N,Permit Finaled
5736,08/29/2007,08/29/2007,N,Permit Finaled
5737,09/14/2007,06/30/2008,N,Permit Issued
5738,09/13/2007,07/29/2008,N,Permit Finaled
5739,09/13/2007,11/08/2007,N,Permit Finaled
5740,09/13/2007,10/18/2007,N,Permit Finaled
5741,09/13/2007,02/14/2008,N,Permit Finaled
5742,09/12/2007,05/21/2008,N,Permit Finaled
5743,09/12/2007,,N,CANCELLED
5744,09/12/2007,11/15/2007,N,Permit Finaled
